TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Target
0.2433071892018657,1.0,18,1,0.5806451612903226,2,0.1206896551724138,0.0,0.25634581232178555,0
0.12254214764051384,1.0,11,1,0.16129032258064518,3,0.2068965517241379,0.0,0.04820343704333073,2
0.08289339969252416,1.0,39,1,0.0,3,0.3103448275862069,0.0,0.013658234263689492,1
0.026354326810329103,1.0,30,2,0.19354838709677424,0,0.13103448275862067,0.0,0.635365678233269,1
0.02951246840555541,1.0,15,1,0.6612903225806451,1,0.1586206896551724,0.0,0.19718164060136834,0
0.01040206373609193,1.0,17,0,0.4032258064516129,1,0.4413793103448276,0.0,0.36392852197457237,0
0.026130234254892252,1.0,35,1,0.29032258064516125,0,0.25517241379310346,0.0,0.10592105528496164,1
0.03836673007269979,1.0,20,1,0.5645161290322581,2,0.41724137931034483,0.0,0.26580420172699126,0
0.06219871277066993,1.0,36,0,0.24193548387096775,0,0.14827586206896554,0.0,0.6586584157550648,1
0.060619641973056776,1.0,33,1,0.4032258064516129,1,0.8172413793103449,0.0,0.16935766841391328,1
0.2041326836386377,1.0,43,0,0.7419354838709677,2,0.2379310344827586,0.0,0.13933899496798358,1
0.0812986945305782,1.0,41,1,0.4516129032258065,1,0.5172413793103449,0.0,0.5211390398702943,1
0.2223936211793522,1.0,28,1,0.5,1,0.5275862068965518,0.0,0.5479964024376309,0
0.23108632774839097,1.0,40,3,0.0,3,0.4379310344827586,0.0,0.05195358660566764,1
0.05289626599265185,1.0,30,3,0.20967741935483875,0,0.05517241379310345,0.0,0.3994154633340369,1
0.035078302108033456,1.0,5,1,0.30645161290322587,1,0.33448275862068966,0.0,0.17912997067906009,2
0.16990906011413087,1.0,10,2,0.6129032258064516,1,0.5827586206896552,0.0,0.5424582267351584,2
0.08249732912942648,1.0,34,0,0.24193548387096775,0,0.3103448275862069,0.0,0.3562581587095022,1
0.02905907183990411,1.0,22,2,0.14516129032258068,3,0.4551724137931034,0.0,0.2316885285351495,0
0.1501003205044688,1.0,32,2,0.14516129032258068,3,0.0896551724137931,0.0,0.004004909677792313,1
0.12789431169711024,1.0,32,1,0.09677419354838712,3,0.33448275862068966,0.0,0.04375958711384349,1
0.05945748755765171,1.0,12,1,0.3709677419354839,1,0.03793103448275863,0.0,0.02472786376585193,2
0.19439247465930112,1.0,24,2,0.6935483870967742,0,0.2379310344827586,0.0,0.5606308909075511,0
0.2628501446178701,1.0,32,2,0.6774193548387097,1,0.5448275862068966,0.0,0.24904044837780323,1
0.42728196576074207,1.0,18,1,0.467741935483871,0,0.5896551724137932,0.0,0.5849211588022645,0
0.004226489824634546,1.0,7,0,0.7258064516129032,2,0.43103448275862066,0.0,0.06756117267627182,2
0.10278552257862782,1.0,14,2,0.5645161290322581,2,0.06896551724137931,0.0,0.329647489974282,2
0.33233968262240404,1.0,27,1,0.6451612903225806,2,0.27586206896551724,0.0,0.5275201421816877,0
0.006910389035099148,1.0,39,0,0.12903225806451613,3,0.1896551724137931,0.0,0.010655560290762627,1
0.22505146311592883,1.0,37,0,0.5,1,0.7931034482758621,0.0,0.1353152639624004,1
0.33479427782265414,1.0,14,1,0.5161290322580645,0,0.28965517241379307,0.0,0.5619651886098702,2
0.04074315345128592,1.0,38,2,0.5483870967741935,2,0.9724137931034483,0.0,0.45504525857143435,1
0.07267894832842588,1.0,22,1,0.5,1,0.6586206896551724,0.0,0.3332437079629005,0
0.26043202960106315,1.0,38,1,0.20967741935483875,1,0.9862068965517242,0.0,0.5904351356547202,1
0.005112437136826745,1.0,0,2,0.09677419354838712,3,0.13448275862068965,0.0,0.028874605592354236,2
0.06272506970320764,1.0,33,0,0.08064516129032262,3,0.2586206896551724,0.0,0.6236769614848415,1
0.3013419496052323,1.0,26,1,0.6612903225806451,2,0.5862068965517242,0.0,0.4284460170709443,0
0.14626468978815438,1.0,31,2,0.3709677419354839,0,0.5448275862068966,0.0,0.34937761902137165,1
0.021971493342366522,1.0,34,2,0.04838709677419356,3,0.3172413793103448,0.0,0.02616971191269055,1
0.04000833832764416,1.0,14,0,0.7903225806451613,0,0.8586206896551725,0.0,0.7534594272669954,2
0.011637178518383407,1.0,39,0,0.7096774193548387,2,0.1206896551724138,0.0,0.26131397066830503,1
0.29627120410662633,1.0,3,0,0.532258064516129,2,0.49999999999999994,0.0,0.49628278776129714,2
0.05507465408968913,1.0,28,1,0.532258064516129,1,0.6793103448275862,0.0,0.3940278582538917,0
0.18234359121348723,1.0,14,0,0.04838709677419356,3,0.6379310344827587,0.0,0.013122498611927078,2
0.095583292075983,1.0,36,2,0.016129032258064557,3,0.7862068965517242,0.0,0.05438086570041556,1
0.14488365427209005,1.0,40,1,0.1774193548387097,0,0.3896551724137931,0.0,0.4425089098821382,1
0.24495922036636528,1.0,2,0,0.3548387096774194,0,0.2689655172413793,0.0,0.5661751163225277,2
0.13624306225082733,1.0,30,0,0.5645161290322581,2,0.25517241379310346,0.0,0.33780250242996784,1
0.1901034473773354,1.0,41,1,0.06451612903225812,3,0.28965517241379307,0.0,0.05193610965843323,1
0.109878312530943,1.0,24,1,0.6290322580645161,2,0.43448275862068964,0.0,0.46774494949834444,0
0.011063918492847278,1.0,10,0,0.6451612903225806,0,0.7931034482758621,0.0,0.7992335686447435,2
0.03299893165177059,1.0,8,0,0.0,3,0.6517241379310346,0.0,0.5367298211839423,2
0.16760038564765356,1.0,35,0,0.7258064516129032,0,0.5413793103448277,0.0,0.8419344560703489,1
0.006175573911457383,1.0,17,3,0.9193548387096775,2,0.40344827586206894,0.0,0.10950181289718044,0
0.3347213174557678,1.0,25,1,0.4193548387096775,1,0.06206896551724138,0.0,0.20447490512034225,0
0.10953956797039892,1.0,19,0,0.14516129032258068,3,0.4689655172413793,0.0,0.07671304331459716,0
0.16332178127524297,1.0,6,1,0.5967741935483871,2,0.5620689655172414,0.0,0.11999335876005093,2
0.051853975037131614,1.0,34,1,0.12903225806451613,3,0.41724137931034483,0.0,0.021217013942570754,1
0.05996299867107903,1.0,10,1,0.5645161290322581,2,0.35517241379310344,0.0,0.39174106692729727,2
0.017380201683299894,1.0,25,2,0.08064516129032262,3,0.21379310344827585,0.0,0.025397365282985387,0
0.25970242593219894,1.0,28,2,0.24193548387096775,0,0.07586206896551724,0.0,0.3872985613783665,0
0.0513588868332595,1.0,37,1,0.14516129032258068,3,0.2793103448275862,0.0,0.0467743605117788,1
0.0008390442191937881,1.0,42,0,0.7580645161290323,2,0.4724137931034483,0.0,0.4830823150770935,1
0.04099330328061078,1.0,17,2,0.6612903225806451,1,0.29310344827586204,0.0,0.37129169428248393,0
0.10111785704979544,1.0,39,1,0.33870967741935487,1,0.0,0.0,0.19407208837420029,1
0.014837011751830524,1.0,18,0,0.5645161290322581,1,0.603448275862069,0.0,0.17555660715990198,0
0.054860984443807485,1.0,7,2,0.09677419354838712,3,0.2689655172413793,0.0,0.08956330486383443,2
0.38412590874742686,1.0,24,2,0.19354838709677424,0,0.08275862068965517,0.0,0.48635050420992776,0
0.12382416551580373,1.0,30,0,0.0,3,0.6896551724137931,0.0,0.02516545963699036,1
0.2133309013211038,1.0,18,1,0.7580645161290323,0,0.27241379310344827,0.0,0.7795323437796184,0
0.03922662011100399,1.0,14,2,0.04838709677419356,3,0.506896551724138,0.0,0.06272207486317567,2
0.037777835682830864,1.0,31,0,0.7419354838709677,0,0.017241379310344827,0.0,0.8026987095291039,1
0.020246501810980536,1.0,8,2,0.12903225806451613,3,0.4586206896551724,0.0,0.028049828120945853,2
0.3799775907444563,1.0,20,0,0.8064516129032258,0,0.27586206896551724,0.0,0.6067458327563701,0
0.07151679391302082,1.0,13,0,0.25806451612903225,1,0.13793103448275862,0.0,0.293733707788131,2
0.26289183625609086,1.0,11,2,0.1774193548387097,1,0.17586206896551726,0.0,0.4109294106101202,2
0.19345441279933295,1.0,25,1,0.09677419354838712,3,0.16551724137931034,0.0,0.07298574822172063,0
0.22413945852984862,1.0,5,2,0.29032258064516125,0,0.6724137931034483,0.0,0.017050106407721047,2
0.11989472861349244,1.0,19,1,0.27419354838709675,1,0.1586206896551724,0.0,0.046395245194847806,0
0.06329311827396616,1.0,6,0,0.5483870967741935,2,0.44827586206896547,0.0,0.3883673439207784,2
0.05139015556192511,1.0,11,2,0.03225806451612906,3,0.5827586206896552,0.0,0.029035259068855148,2
0.061125153086484085,1.0,14,0,0.09677419354838712,3,0.08620689655172413,0.0,0.05355272727761594,2
0.12735753185501733,1.0,40,1,0.19354838709677424,0,0.32068965517241377,0.0,0.6088907919342544,1
0.16763686583109674,1.0,26,0,0.435483870967742,1,0.006896551724137931,0.0,0.2884691135289048,0
0.14746853584178024,1.0,12,2,0.3548387096774194,1,0.30344827586206896,0.0,0.12822163995606567,2
0.18051958204132681,1.0,42,2,0.19354838709677424,1,0.1724137931034483,0.0,0.4205027445529061,1
0.1987440393985981,1.0,19,2,0.7419354838709677,2,0.5310344827586208,0.0,0.3971212779143818,0
0.20240769210725174,1.0,28,0,0.935483870967742,2,0.11379310344827585,0.0,0.5240126533097978,0
0.01509237303593298,1.0,35,0,0.09677419354838712,3,0.48620689655172417,0.0,0.10406715449755795,1
0.024228053261067826,1.0,7,1,0.7903225806451613,2,0.4827586206896552,0.0,0.1841250166367094,2
0.18155666154206945,1.0,38,2,0.6290322580645161,2,0.4068965517241379,0.0,0.21333370079735214,1
0.16619850431247885,1.0,40,2,0.8870967741935485,2,0.24482758620689654,0.0,0.4302226159763497,1
0.038403210256143,1.0,18,0,0.12903225806451613,3,0.22758620689655168,0.0,0.01765642203869934,0
0.20291841467545665,1.0,23,2,0.14516129032258068,1,0.30689655172413793,0.0,0.6484774218007441,0
0.11327096959116137,1.0,6,0,0.016129032258064557,3,0.1206896551724138,0.0,0.08760521458330253,2
0.10401021445136409,1.0,9,0,0.04838709677419356,3,0.4827586206896552,0.0,0.04068028344919654,2
0.029231049847564947,1.0,5,0,0.4193548387096775,0,0.22413793103448276,0.0,0.33572409008962983,2
0.12960366886416344,1.0,37,1,0.7580645161290323,2,0.06551724137931035,0.0,0.1988701825803234,1
0.07416942439481981,1.0,35,0,0.24193548387096775,1,0.46551724137931033,0.0,0.520475588065665,1
0.17381243974255411,1.0,36,0,0.6774193548387097,2,0.30344827586206896,0.0,0.45101883880473814,1
0.1731922766240196,1.0,35,2,0.5967741935483871,2,0.4586206896551724,0.0,0.09113690230520935,1
0.1232769627641556,1.0,28,1,0.06451612903225812,3,0.017241379310344827,0.0,0.047888851993111395,0
0.21759908278395915,1.0,30,1,0.14516129032258068,3,0.41379310344827586,0.0,0.09528767727338114,1
0.16625061886025483,1.0,35,0,0.5161290322580645,0,0.4827586206896552,0.0,0.6835187010057312,1
0.20003648018344322,1.0,11,1,0.3870967741935484,1,0.5586206896551724,0.0,0.03841836316289725,2
0.4275269041352894,1.0,14,1,0.6935483870967742,0,0.5103448275862069,0.0,0.39817527227067223,2
0.24728874065195297,1.0,16,2,0.6129032258064516,1,0.13793103448275862,0.0,0.13829239470475388,0
0.2827005758657529,1.0,16,1,0.4032258064516129,0,0.2827586206896551,0.0,0.3973014249089519,0
0.04145191130103968,1.0,13,0,0.8870967741935485,2,0.22758620689655168,0.0,0.421552705767527,2
0.02396226906741017,1.0,36,1,0.6290322580645161,1,0.14482758620689656,0.0,0.16591739856984797,1
0.17069598978554865,1.0,37,0,0.6935483870967742,0,0.15172413793103445,0.0,0.7047397480899714,1
0.2321859447064648,1.0,19,0,0.5483870967741935,0,0.5206896551724138,0.0,0.04145666322057118,0
0.028991322927795295,1.0,14,2,0.8709677419354838,2,0.4827586206896552,0.0,0.2412087594459539,2
0.08241915730776245,1.0,34,1,0.16129032258064518,3,0.020689655172413793,0.0,0.09483999854806902,1
0.05259921307032858,1.0,10,2,0.7419354838709677,0,0.22413793103448276,0.0,0.9604389133640839,2
0.032159887432576806,1.0,31,0,0.903225806451613,2,0.29310344827586204,0.0,0.4647147157240094,1
0.014044870625635147,1.0,38,0,0.9838709677419355,2,0.3172413793103448,0.0,0.22984605498247604,1
0.09040831748182504,1.0,15,2,1.0,2,0.18620689655172412,0.0,0.32346938912691897,0
0.09164343226411653,1.0,38,1,0.32258064516129037,1,0.3275862068965517,0.0,0.6086077998271128,1
0.04593376240977669,1.0,13,2,0.4516129032258065,1,0.5655172413793104,0.0,0.16578094394336396,2
0.29583344190530786,1.0,8,2,0.5645161290322581,2,0.013793103448275862,0.0,0.24724637252516343,2
0.07183990410923209,1.0,31,2,0.8064516129032258,2,0.32413793103448274,0.0,0.2740116450243803,1
0.23799150532871252,1.0,41,1,0.16129032258064518,1,0.6310344827586207,0.0,0.48286855856861116,1
0.05271907653021341,1.0,1,2,0.7741935483870968,2,0.4689655172413793,0.0,0.4321739843540991,2
0.15652604424525107,1.0,12,2,0.4193548387096775,0,0.1413793103448276,0.0,0.5239245963833475,2
0.1384579305313078,1.0,4,2,0.5806451612903226,1,0.4206896551724138,0.0,0.44902646682001573,2
0.1799411105610131,1.0,36,2,0.1774193548387097,1,0.13793103448275862,0.0,0.1338014914557894,1
0.2143262891836256,1.0,20,0,0.3709677419354839,0,0.2689655172413793,0.0,0.7398892499297561,0
0.05782109075748495,1.0,32,1,0.27419354838709675,0,0.3482758620689655,0.0,0.6041047971531399,1
0.1647392969747505,1.0,7,0,0.5645161290322581,1,0.26206896551724135,0.0,0.30722053353086765,2
0.1356906480444016,1.0,13,1,0.30645161290322587,1,0.4551724137931034,0.0,0.4996712989539375,2
0.04799749850170675,1.0,9,0,0.1774193548387097,1,0.46206896551724136,0.0,0.420245967866616,2
0.13643588607759857,1.0,28,1,0.7258064516129032,0,0.37241379310344824,0.0,0.9065339583806669,0
0.033478385491309895,1.0,10,0,0.903225806451613,2,0.7586206896551725,0.0,0.08402311259052724,2
0.0915548375328973,1.0,16,0,0.6290322580645161,2,0.27241379310344827,0.0,0.24378929792414203,0
0.10381739062459285,1.0,11,2,0.6290322580645161,0,0.4551724137931034,0.0,0.40104149161711505,2
0.02647940172499153,1.0,9,1,0.7258064516129032,2,0.4241379310344827,0.0,0.28170889590058035,2
0.22701097011230686,1.0,17,0,0.6129032258064516,2,0.4275862068965517,0.0,0.2487487177970443,0
0.03880970372879589,1.0,17,1,0.7419354838709677,2,0.5241379310344828,0.0,0.42025134538884196,0
0.09512468405555409,1.0,21,2,0.08064516129032262,3,0.013793103448275862,0.0,0.07734221341503583,0
0.3273314745811293,1.0,2,2,0.4193548387096775,0,0.3379310344827586,0.0,0.7910644401932144,2
0.1397347369518201,1.0,35,2,0.1774193548387097,0,0.5758620689655173,0.0,0.6256868104167984,1
0.18865987440393986,1.0,17,0,1.0,2,0.1275862068965517,0.0,0.39674955669051154,0
0.2917841415431117,1.0,22,2,0.5161290322580645,1,0.2827586206896551,0.0,0.048167810958583676,0
0.06884331761211142,1.0,7,1,0.16129032258064518,3,0.5172413793103449,0.0,0.01468063567690233,2
0.012773275659900461,1.0,26,2,0.3548387096774194,1,0.02413793103448276,0.0,0.02534022910933444,0
0.041681215311254134,1.0,27,1,0.5645161290322581,0,0.16551724137931034,0.0,0.5318073717763436,0
0.0043724105584073795,1.0,23,0,0.8064516129032258,2,0.6482758620689656,0.0,0.27559599751020725,0
0.09310263960184484,1.0,29,0,0.0,3,0.031034482758620682,0.0,0.5894866751721144,1
0.05991088412330302,1.0,37,1,0.14516129032258068,1,0.3379310344827586,0.0,0.054107956447447494,1
0.08409724574615003,1.0,38,2,0.4516129032258065,0,0.9172413793103449,0.0,0.6174148368526977,1
0.28271621023008575,1.0,26,1,0.8387096774193548,2,0.18275862068965515,0.0,0.14269456883698983,0
0.16531255700028666,1.0,34,2,0.7903225806451613,0,0.020689655172413793,0.0,0.9772322430855149,1
0.1463011699715976,1.0,15,1,0.435483870967742,1,0.06551724137931035,0.0,0.6474765304764352,0
0.012471011282799593,1.0,36,0,0.1774193548387097,1,0.06206896551724138,0.0,0.1784631579230396,1
0.3056987257993069,1.0,23,0,0.29032258064516125,0,0.26206896551724135,0.0,0.4405467864599368,0
0.19394428954842746,1.0,36,0,0.5967741935483871,2,0.4586206896551724,0.0,0.21057167094403748,1
0.19982281053756157,1.0,7,2,0.5806451612903226,1,0.9482758620689655,0.0,0.5558919494459137,2
0.1286760299137504,1.0,6,1,0.7580645161290323,2,0.4793103448275862,0.0,0.168745975260709,2
0.025285978580920864,1.0,18,1,0.0,3,0.43448275862068964,0.0,0.030303009933627934,0
0.0020272559084868543,1.0,29,1,0.6774193548387097,2,0.3758620689655172,0.0,0.3976751627036568,1
0.03164916486437189,1.0,28,1,0.25806451612903225,1,0.16551724137931034,0.0,0.48264673577678985,0
0.21259087474268443,1.0,23,1,0.12903225806451613,1,0.7965517241379311,0.0,0.4534743498911724,0
0.27325741980873963,1.0,12,1,0.6451612903225806,0,0.22758620689655168,0.0,0.868231211945628,2
0.05664851343252469,1.0,25,0,0.12903225806451613,3,0.8172413793103449,0.0,0.5039013923749425,0
0.03636031998332334,1.0,26,1,0.7258064516129032,2,0.13448275862068965,0.0,0.4859303852860237,0
0.06492430361935533,1.0,21,2,0.5483870967741935,2,0.2379310344827586,0.0,0.4443534000056464,0
0.1687364827891706,1.0,41,0,0.5806451612903226,2,0.06896551724137931,0.0,0.1443064811242248,1
0.0205487661880814,1.0,2,2,0.8387096774193548,2,0.5275862068965518,0.0,0.2301196364257223,2
0.08204914401855276,1.0,29,1,0.6451612903225806,4,0.12413793103448274,0.0,0.55330200030383,1
0.04221799515334705,1.0,39,2,0.06451612903225812,3,0.2,0.0,0.1151616550400155,1
0.10087291867524818,1.0,18,1,0.30645161290322587,1,0.5724137931034483,0.0,0.25445897421074776,0
0.008583266018709124,1.0,43,2,0.9838709677419355,2,0.5344827586206897,0.0,0.5034624521232475,1
0.2469135159079657,1.0,38,0,0.6290322580645161,2,0.703448275862069,0.0,0.09296794862315266,1
0.3322250306172968,1.0,9,1,0.9838709677419355,2,0.489655172413793,0.0,0.2757102698575091,2
0.07990723610495869,1.0,32,1,0.7741935483870968,2,0.5655172413793104,0.0,0.3167273206361071,1
0.09711024832582014,1.0,40,1,0.0,3,0.44482758620689655,0.0,0.6463398567159204,1
0.33552388149151835,1.0,1,2,0.09677419354838712,3,0.15517241379310343,0.0,0.12632942432280192,2
0.11798733616489042,1.0,43,1,0.3709677419354839,0,0.5448275862068966,0.0,0.679920466446278,1
0.15881387289261797,1.0,31,0,0.06451612903225812,3,0.7310344827586207,0.0,0.05670462749231352,1
0.12134351304166557,1.0,26,1,0.3870967741935484,0,0.09310344827586207,0.0,0.49526643606058857,0
0.41320061495166377,1.0,22,2,0.8064516129032258,0,0.22758620689655168,0.0,0.8932003920213704,0
0.11670010683482293,1.0,15,0,0.5483870967741935,0,0.2862068965517241,0.0,0.5629069271896935,0
0.11182218516298824,1.0,40,0,0.08064516129032262,3,0.18275862068965515,0.0,0.05985451113617635,1
0.08505094197045104,1.0,3,1,0.7258064516129032,2,0.3482758620689655,0.0,0.4606217491197669,2
0.10148265888422753,1.0,17,1,0.25806451612903225,1,0.2793103448275862,0.0,0.0852861581233523,0
0.11842509836620892,1.0,34,2,0.25806451612903225,0,0.9206896551724139,0.0,0.7665725152150271,1
0.1353102118456367,1.0,28,2,0.12903225806451613,3,0.3103448275862069,0.0,0.05465108619227062,0
0.030877869557286913,1.0,9,2,0.29032258064516125,0,0.15517241379310343,0.0,0.6624186481715753,2
0.05872267243400995,1.0,35,2,0.8870967741935485,2,0.07241379310344827,0.0,0.24915337634454862,1
0.006019230268129349,1.0,31,0,0.04838709677419356,3,0.41724137931034483,0.0,0.014720967093597121,1
0.1713943247257472,1.0,34,1,0.5967741935483871,0,0.013793103448275862,0.0,0.8021024767522993,1
0.08024598066550277,1.0,23,0,0.6935483870967742,2,0.2482758620689655,0.0,0.4038720848788108,0
0.121520702504104,1.0,6,2,0.03225806451612906,3,0.9896551724137931,0.0,0.1069206022287141,2
0.07376293092216692,1.0,6,0,0.0,3,0.36551724137931035,0.0,0.1073098003998188,2
0.10879954139197956,1.0,11,1,0.5967741935483871,1,0.39999999999999997,0.0,0.5551115365328695,2
0.13595643223805925,1.0,35,3,0.3870967741935484,1,0.5241379310344828,0.0,0.40323552068531143,1
0.051306772285483485,1.0,13,0,0.22580645161290325,0,0.36896551724137927,0.0,0.6717856196989395,2
0.045402194022461366,1.0,1,1,0.04838709677419356,3,0.8344827586206897,0.0,0.09435803811856631,2
0.0433228235661985,1.0,29,1,0.22580645161290325,0,0.5103448275862069,0.0,0.8792826923102778,1
0.13929697475050162,1.0,5,2,0.4516129032258065,1,0.10344827586206896,0.0,0.2842551526745779,2
0.4532871251009719,1.0,12,0,0.1774193548387097,0,0.09999999999999999,0.0,0.05404409837101408,2
0.08559814472209916,1.0,21,1,0.967741935483871,2,0.3448275862068965,0.0,0.23206966042291527,0
0.3949553117752821,1.0,37,0,0.8225806451612903,2,0.27586206896551724,0.0,0.40757585331194873,1
0.05393855694817208,1.0,18,2,0.16129032258064518,1,0.6137931034482759,0.0,0.640253845936677,0
0.30417176954946973,1.0,18,2,0.5967741935483871,1,0.44482758620689655,0.0,0.4209853771726871,0
0.10620944836751178,1.0,42,2,0.9516129032258065,2,0.5137931034482759,0.0,0.2857198552908769,1
0.027750996690726216,1.0,27,2,0.6129032258064516,2,0.5344827586206897,0.0,0.38128313057833907,0
0.027459155223180553,1.0,5,2,0.8064516129032258,4,0.013793103448275862,0.0,0.4190656017380152,2
0.0624905542382156,1.0,32,0,0.5,0,0.3275862068965517,0.0,0.3564315838012898,1
0.11493342366521614,1.0,16,2,0.20967741935483875,1,0.06206896551724138,0.0,0.5400417026848625,0
0.06188602548401386,1.0,30,0,0.435483870967742,0,0.2655172413793103,0.0,0.6518235850058549,1
0.09540089115876696,1.0,33,0,0.04838709677419356,3,0.2206896551724138,0.0,0.002431312236417387,1
0.4474659301143914,1.0,17,2,0.6774193548387097,1,0.7482758620689656,0.0,0.46476647437543445,0
0.005836829350913308,1.0,37,2,0.3709677419354839,1,0.4068965517241379,0.0,0.15160982849737242,1
0.03184720014592073,1.0,8,1,0.9193548387096775,2,0.5310344827586208,0.0,0.28186215528402053,2
0.0535841780232952,1.0,25,1,0.5,1,0.4827586206896552,0.0,0.6150628430691133,0
0.0004950882038721109,1.0,1,1,0.5967741935483871,2,0.6413793103448276,0.0,0.5002097233668129,2
0.2214451364098288,1.0,7,2,0.12903225806451613,1,0.5586206896551724,0.0,0.6573657938499967,2
0.031633530500039087,1.0,7,0,0.5483870967741935,2,0.7862068965517242,0.0,0.40922876920615675,2
0.033327253302759464,1.0,29,0,0.532258064516129,0,0.09310344827586207,0.0,0.8361327817788038,1
0.2724340099538786,1.0,17,2,0.5645161290322581,2,0.2517241379310345,0.0,0.30146792912963455,0
0.026057273888005834,1.0,19,1,0.7580645161290323,2,0.5310344827586208,0.0,0.09532531992896295,0
0.05723219636761602,1.0,11,1,0.016129032258064557,3,0.29310344827586204,0.0,0.09047748364224958,2
0.028251296349375926,1.0,30,1,0.08064516129032262,3,0.08275862068965517,0.0,0.06924702589411391,1
0.041431065481929284,1.0,18,2,0.8064516129032258,0,0.3620689655172414,0.0,0.6841216556853182,0
0.00861453474737473,1.0,11,2,0.19354838709677424,0,0.4689655172413793,0.0,0.029166336173113195,2
0.03562550485968158,1.0,29,1,0.1774193548387097,0,0.506896551724138,0.0,0.9269651818879675,1
0.33515907965708625,1.0,11,2,0.0,3,0.3275862068965517,0.0,0.06355491861792302,2
0.17097740834353908,1.0,36,2,0.3870967741935484,1,0.07241379310344827,0.0,0.1841263610172659,1
0.037741355499387653,1.0,39,2,0.8225806451612903,2,0.11724137931034483,0.0,0.4110793090421692,1
0.18474607186596137,1.0,11,1,0.532258064516129,0,0.9275862068965518,0.0,0.6749240761080721,2
0.4135914740599838,1.0,20,0,0.06451612903225812,3,0.8344827586206897,0.0,0.08757362164022495,0
0.01509237303593298,1.0,11,0,0.14516129032258068,1,0.20344827586206898,0.0,0.5172194983578392,2
0.3406780102665659,1.0,24,3,0.30645161290322587,1,0.3103448275862069,0.0,0.2544509079274088,0
0.19082783959142194,1.0,32,2,0.04838709677419356,3,0.2827586206896551,0.0,0.09808600540172109,1
0.12167704614743205,1.0,4,2,0.8709677419354838,2,0.4551724137931034,0.0,0.3124535348470162,2
0.24576178440211582,1.0,33,0,0.0,3,0.4413793103448276,0.0,0.06339292076086563,1
0.11107694712979127,1.0,13,1,0.8870967741935485,2,0.3103448275862069,0.0,0.12845488998261717,2
0.13234489407718164,1.0,31,0,0.4838709677419355,1,0.12413793103448274,0.0,0.16038123943821025,1
0.3009458790421346,1.0,38,0,0.30645161290322587,0,0.18275862068965515,0.0,1.0,1
0.08859473121921983,1.0,6,0,0.14516129032258068,3,0.8793103448275862,0.0,0.12558060435283538,2
0.17216040857805456,1.0,26,1,0.7419354838709677,2,0.35517241379310344,0.0,0.162938923446938,0
0.06882768324777862,1.0,31,0,0.27419354838709675,1,0.1275862068965517,0.0,0.49450954980728307,1
0.03845011334914142,1.0,22,2,0.0,3,0.19310344827586207,0.0,0.10680969083280344,0
0.10262396748052219,1.0,40,2,0.16129032258064518,1,0.43103448275862066,0.0,0.20257596758429605,1
0.010886729030408838,1.0,8,1,0.8387096774193548,2,0.5862068965517242,0.0,0.22622496595356242,2
0.36353023946634705,1.0,27,2,0.4193548387096775,1,0.493103448275862,0.0,0.451896719308128,0
0.07699403288427964,1.0,40,1,0.03225806451612906,3,0.08620689655172413,0.0,0.09325967920391162,1
0.011465200510722568,1.0,35,1,0.016129032258064557,3,0.1586206896551724,0.0,0.36853705852223,1
0.00031268728665607005,1.0,7,0,0.11290322580645162,3,0.44482758620689655,0.0,0.0844250823769186,2
0.39442374338796676,1.0,1,1,0.7580645161290323,0,0.6655172413793103,0.0,0.7025719344426267,2
0.0200901581676525,1.0,41,2,0.11290322580645162,3,0.46551724137931033,0.0,0.1020620108975488,1
0.01678088438387576,1.0,5,2,0.20967741935483875,0,0.0,0.0,0.5750540777078851,2
0.010620944836751179,1.0,5,1,0.06451612903225812,3,0.16896551724137931,0.0,0.05701047406891564,2
0.34492013445553327,1.0,1,1,0.08064516129032262,3,0.7206896551724138,0.0,0.12738879620131832,2
0.15035568178857128,1.0,20,3,0.5967741935483871,1,0.3448275862068965,0.0,0.5871756849955031,0
0.01813065117127446,1.0,4,1,0.19354838709677424,0,0.3275862068965517,0.0,0.9564743351029864,2
0.11177007061521223,1.0,20,0,0.4516129032258065,0,0.05517241379310345,0.0,0.35405404678713215,0
0.013091174401334131,1.0,21,1,0.6290322580645161,1,0.19310344827586207,0.0,0.5723565781212819,0
0.32175521796909606,1.0,22,0,0.3709677419354839,1,0.10344827586206896,0.0,0.39022863880124276,0
0.23249863199312087,1.0,15,0,0.7258064516129032,2,0.23103448275862065,0.0,0.5217776206346284,0
0.1968158011308857,1.0,33,1,0.24193548387096775,1,0.6689655172413793,0.0,0.1447534876592587,1
0.005617948250254058,1.0,31,2,0.19354838709677424,1,0.11379310344827585,0.0,0.46258723349335945,1
0.14341923547958413,1.0,13,0,0.29032258064516125,0,0.19655172413793104,0.0,0.6450674005191999,2
0.09354561325794095,1.0,30,2,0.967741935483871,2,0.24482758620689654,0.0,0.39042626274304726,1
0.016718346926544548,1.0,18,1,0.4193548387096775,0,0.1206896551724138,0.0,0.5207034605699905,0
0.14261667144383355,1.0,32,1,0.9838709677419355,2,0.34137931034482755,0.0,0.298607759495696,1
0.1955285718008182,1.0,13,1,0.016129032258064557,3,0.07586206896551724,0.0,0.08106480317596464,2
0.2025796701149126,1.0,14,0,0.08064516129032262,3,0.49999999999999994,0.0,0.11552665436110332,2
